@relation polish-compan-weka.filters.unsupervised.attribute.ReplaceMissingValues-unset-class-temporarily

@attribute Attr1 numeric
@attribute Attr2 numeric
@attribute Attr3 numeric
@attribute Attr4 numeric
@attribute Attr6 numeric
@attribute Attr7 numeric
@attribute Attr12 numeric
@attribute Attr14 numeric
@attribute Attr16 numeric
@attribute Attr25 numeric
@attribute Attr29 numeric
@attribute Attr33 numeric
@attribute Attr38 numeric
@attribute Attr50 numeric
@attribute Attr51 numeric
@attribute Attr55 numeric
@attribute Class {0,1}

@data
0.068359,0.70462,0.03167,1.0635,0,0.090795,0.18192,0.090795,0.18397,0.19229,3.8031,5.1959,0.48413,0.75328,0.49911,201.27,0
0.02071,0.22533,0.15659,1.7381,0.080383,0.031702,0.14943,0.031702,0.61064,0.63193,4.2747,14.777,0.6451,1.6365,0.21216,2947.4,0
0.04051,0.48013,0.12995,1.3668,0,0.052352,0.14777,0.052352,0.10904,0.04051,3.7899,4.8384,0.64571,1.0086,0.35429,801.06,0
0.070403,0.64655,-0.10129,0.82577,0.21523,0.070403,0.12111,0.070403,0.16659,0.29431,4.3066,3.7872,0.35953,0.74247,0.58133,-2051.8,0
0.32892,0.26905,0.34246,2.4883,0.68902,0.32892,1.4294,0.32892,1.5175,0.73046,3.7246,21.146,0.7694,2.1281,0.2301,1816.3,0
0.12547,0.55875,0.069297,1.1699,0,0.12547,0.30755,0.12547,0.31513,0.12547,4.3769,9.562,0.53686,0.85416,0.40797,1650.4,0
0.22979,0.65362,-0.20106,0.6305,0,0.22979,0.42229,0.22979,0.51755,0.22979,4.4965,11.704,0.35974,0.5249,0.54415,-6307.3,0
0.003687,1.0663,-0.54829,0.37466,-0.33149,0.001939,0.002211,0.001939,0.1057,-0.078352,4.9417,2.8919,0.11121,0.30806,0.87678,-47944,0
0.019734,0.56391,0.15227,1.4344,0,0.024486,0.06986,0.024486,0.043422,0.089836,3.6288,5.8874,0.64255,0.89159,0.3505,647.78,0
-0.13723,1.0236,0.026816,1.1539,-0.57554,-0.13723,-0.78741,-0.13723,0.009849,-0.50267,4.3016,7.0691,0.34665,0.19646,0.17428,537.05,0
0.083014,0.56212,-0.096229,0.50243,0,0.10751,0.55589,0.10751,0.38843,0.19824,4.2048,3.241,0.78332,0.17286,0.1934,-1542,0
0.066777,0.32954,0.06049,1.2175,0.1682,0.083113,0.29878,0.083113,0.46089,0.57599,4.5446,9.7641,0.62735,1.0277,0.27818,2119.9,0
0.14697,0.54623,-0.042163,0.9128,0.17895,0.1832,0.37888,0.1832,0.43499,0.41619,4.3238,8.9226,0.47889,0.80803,0.48353,-888.61,0
-0.20662,1.013,-0.17488,0.82392,-0.2211,-0.23259,-0.23418,-0.23259,-0.20211,-0.040491,4.4512,2.6611,-0.020663,0.8078,0.99322,-4942.1,0
0.000681,0.48675,-0.017475,0.94759,0.032626,0.000681,0.002042,0.000681,0.16184,0.21989,4.1774,10.261,0.37324,0.64906,0.33341,-262.9,0
0.048462,0.76592,-0.19926,0.68712,0.048462,0.062493,0.098125,0.062493,0.12245,0.19531,3.8123,7.4614,0.32437,0.57135,0.63687,-1293.5,0
0.013857,0.78774,-0.010546,0.98102,0,0.013857,0.024944,0.013857,0.019454,0.013857,3.7993,3.7635,0.34977,0.69185,0.55554,-66.441,0
-0.028118,0.71143,-0.3023,0.52421,0,-0.027337,-0.043027,-0.027337,0.065478,0.028128,4.011,9.4274,0.36119,0.46815,0.63535,-3100.2,0
0.018739,0.66254,0.045347,1.1894,0.002599,0.025802,0.10777,0.025802,0.038944,0.29767,3.8774,15.668,0.7589,0.42982,0.23942,341.92,0
0.053261,0.69328,0.031782,1.0479,0,0.053261,0.080213,0.053261,0.12533,0.004159,3.5345,6.135,0.336,1.0036,0.664,108.82,0
0.035147,0.64799,-0.2626,0.42352,0,0.035147,0.077156,0.035147,0.12827,0.091544,3.6888,4.7575,0.50479,0.29773,0.45553,-1282.7,0
0.080077,0.97974,-0.2354,0.75366,-0.068853,0.080077,0.083797,0.080077,0.10282,0.018951,3.5366,8.2946,0.020259,0.7351,0.95561,-809.9,0
0.069648,0.81568,-0.2654,0.64984,0,0.069648,0.09189,0.069648,0.15215,0.069648,3.2647,4.1689,0.24206,0.60384,0.75794,-488.25,0
0.35544,0.34199,0.20708,1.8125,0,0.35544,1.3946,0.35544,1.2688,0.35544,2.9665,23.391,0.74513,1.3508,0.25487,191.71,0
0.23625,0.39846,-0.19343,0.42884,0,0.23625,0.69762,0.23625,0.87605,0.23625,3.2146,13.388,0.60154,0.36447,0.33866,-317.07,0
0.064759,0.64625,0.14655,1.2429,0,0.07758,0.12858,0.07758,0.17288,0.064759,4.2003,12.094,0.39631,1.1604,0.60337,2324.1,0
0.24541,0.72329,0.07207,1.1876,0,0.24541,0.6388,0.24541,0.44462,0.27137,3.2587,9.8822,0.61582,0.6308,0.38418,130.74,0
0.051398,0.69195,-0.061756,0.87875,0,0.068768,0.13502,0.068768,0.12373,0.28335,3.8115,4.0541,0.49069,0.6468,0.50931,-400.11,0
0.008353,0.77421,0.058373,1.104,0,0.016457,0.029319,0.016457,0.021256,0.020166,3.4978,2.6137,0.4387,0.80039,0.5613,183.67,0
0.017751,1.3089,-0.58538,0.49901,-0.49235,0.017751,0.015192,0.017751,0.063451,-0.45268,3.7452,4.5464,-0.16846,0.44549,1.1685,-3256,0
0,0.65041,0.10931,1.1681,-0.030994,-0.030994,-0.047653,-0.030994,-0.00934,0.32221,3.4375,6.9584,0.34959,1.1681,0.65041,299.34,0
0.085641,0.084426,-0.028321,0.66455,0,0.085641,1.0144,0.085641,2.1665,-0.1172,3.3263,92.36,0.91557,0.66455,0.084426,-60.029,0
0.30902,0.25415,0.36282,3.477,0.30902,0.3864,2.6379,0.3864,1.6696,0.74585,4.6429,18.768,0.85352,2.0039,0.14648,15943,0
0.11079,0.69497,-0.069361,0.9002,-0.064308,0.12927,0.18601,0.12927,0.27557,0.21639,4.5596,5.8689,0.21639,0.9002,0.69497,-2516.1,0
0.006699,0.76211,-0.006012,0.985,0,0.009103,0.022718,0.009103,0.085869,0.15544,3.7651,4.9151,0.45277,0.51792,0.40072,-35,0
-0.026152,0.16656,0.41315,5.0166,0,-0.026152,-0.25425,-0.026152,0.21214,0.38002,3.288,65.938,0.89664,3.098,0.10286,801.83,0
0.17651,0.19609,0.3971,5.4199,0.32754,0.17651,1.9647,0.17651,1.1375,0.55645,3.5099,68.781,0.91016,2.4833,0.089843,1284.8,0
0.38133,0.096867,0.39805,9.7228,0,0.40723,8.9241,0.40723,4.6667,0.23184,3.7422,15.346,0.28513,4.5803,0.045633,2198.3,0
0.028855,0.66377,-0.18315,0.59999,0.028129,0.034755,0.075906,0.034755,0.18178,0.27078,4.4963,3.0156,0.47667,0.41388,0.45787,-5742.3,0
0.13293,0.17739,0.5126,20.433,0,0.16627,6.3034,0.16627,1.1997,0.13293,3.8292,172.01,0.82261,3.0384,0.026378,3459,0
0.3711,0.2271,0.15054,1.9626,0.69799,0.3711,2.3728,0.3711,1.973,0.61904,4.1072,20.767,0.68974,1.3515,0.15639,1926.9,0
0.31241,0.36094,-0.16986,0.5294,-0.057488,0.31241,0.86553,0.31241,1.0971,0.086427,3.3445,18.742,0.63906,0.5294,0.36094,-375.44,0
0.057743,0.50853,0.1857,1.8871,0.015092,0.057743,0.27586,0.057743,0.27484,0.28937,3.183,12.451,0.79068,0.77677,0.20932,283,0
0.54826,0.086229,0.31274,4.6269,0,0.713,8.2687,0.713,9,0.54826,2.8904,53.358,0.91377,4.6269,0.086229,243,0
0.06537,0.26066,0.038527,1.3219,0,0.06537,0.54613,0.06537,0.63561,0.42801,3.5309,27.477,0.8803,0.60701,0.1197,130.82,0
0.31907,0.28788,0.12388,2.7004,0,0.31907,4.3798,0.31907,1.5338,0.31908,2.9745,62.707,0.92715,0.68338,0.072851,116.81,0
0.004109,0.86847,-0.06919,0.56052,0,0.004109,0.026099,0.004109,0.096917,0.028279,4.4016,10.74,0.4927,0.10161,0.15743,-1744.3,0
-0.039328,0.65445,-0.19777,0.69242,-0.1366,-0.039076,-0.060772,-0.039076,0.017464,0.18201,4.5266,5.8384,0.19347,0.6803,0.64299,-6649.2,0
0.071869,0.51846,0.024627,1.1236,0.16428,0.088078,0.44187,0.088078,0.49841,0.42496,4.8465,3.2932,0.74409,0.43197,0.19933,1729.6,0
0.12167,0.58496,0.13372,1.9301,-0.1126,0.090439,0.62905,0.090439,0.41414,0.35286,4.6896,4.315,0.79405,0.47437,0.14377,6543.3,0
0.025557,0.31725,0.23516,1.7459,0.056838,0.033859,0.10739,0.033859,0.23963,0.56914,4.4605,7.3523,0.57111,1.735,0.31528,6789.2,0
0.17879,0.12513,0.25807,3.3078,0.22369,0.17879,1.5988,0.17879,1.9962,0.40248,3.3695,32.954,0.88097,2.9562,0.11183,604.29,0
0.006357,0.8038,-0.058987,0.92262,-0.005644,0.012571,0.016491,0.012571,0.015639,0.099518,3.1907,5.6586,0.20741,0.87496,0.76228,-91.517,0
0.09042,0.93734,-0.23368,0.75069,0.11707,0.09042,0.096465,0.09042,0.21052,0.055945,3.9192,19.059,0.055945,0.75069,0.93734,-1940,0
-0.016176,0.87716,-0.16101,0.74084,-0.016176,-0.012324,-0.019836,-0.012324,0.007745,0.12062,4.0892,6.463,0.3765,0.52472,0.62128,-1977.3,0
0.009412,0.38798,0.092073,1.2998,0.064768,0.027323,0.088961,0.027323,0.22027,0.56024,5.8327,7.0512,0.64109,1.0289,0.30714,62638,0
0.17028,0.031248,0.65127,21.842,0.48581,0.21103,6.7531,0.21103,8.1501,0.96013,5.1024,14.857,0.96013,21.842,0.031248,82439,0
0.006002,0.51249,-0.078718,0.80053,0,0.006002,0.015209,0.006002,0.14712,0.47312,3.78,8.0304,0.56549,0.61642,0.39463,-474.32,0
0.21874,0.29206,0.22151,1.7603,0.12821,0.21874,0.75076,0.21874,0.88751,0.58346,3.0431,14.725,0.70794,1.756,0.29136,244.63,0
-0.065508,2.4266,0.20609,3.1873,-0.14789,-0.065508,-0.69526,-0.065508,0.001751,-1.4562,4.2013,17.764,0.87614,0.12376,0.094221,3275.8,0
0.007856,0.77862,-0.064734,0.86479,0,0.009816,0.020502,0.009816,0.07588,0.058778,3.8681,7.6248,0.52122,0.53176,0.47878,-477.74,0
-0.074094,0.52402,-0.15072,0.58934,-0.13255,-0.029734,-0.081017,-0.029734,0.036161,0.47287,4.491,1.99,0.62988,0.41276,0.36701,-4668.6,0
0.011564,0.79473,-0.33059,0.45119,0.011564,0.011564,0.019198,0.011564,0.059046,0.20148,4.7865,2.3507,0.39384,0.34198,0.60237,-20219,0
0.085283,0.64952,-0.008233,0.97957,0.13213,0.10817,0.26848,0.10817,0.26889,0.2781,4.7426,12.232,0.52472,0.60763,0.4029,-455.11,0
0.22127,0.72125,0.039888,1.0715,0.22127,0.27688,0.49601,0.27688,0.40895,0.27875,3.5453,8.9333,0.44179,0.82926,0.55821,140.02,0
-0.00018,0.55387,0.000364,1.0007,0.070184,0.001734,0.003323,0.001734,0.10191,0.42753,5.0359,6.2639,0.45962,0.94271,0.52178,39.55,0
0.03623,0.5043,0.18369,1.9034,0,0.044322,0.21799,0.044322,0.1715,0.48038,3.7179,18.605,0.65434,0.76742,0.20332,959.29,0
0.036294,0.93296,-0.32878,0.62838,-0.003416,0.057216,0.064672,0.057216,0.13547,0.032878,3.3696,8.1284,0.067037,0.59588,0.88471,-770,0
0.008023,0.54851,-0.018594,0.9019,0.075094,0.011176,0.058961,0.011176,0.11461,0.29179,5.1614,5.3024,0.65075,0.31167,0.18954,-2696.3,0
0.11448,0.36037,-0.066269,0.76203,0.2581,0.14232,0.51109,0.14232,0.5615,0.60244,4.3655,11.26,0.68434,0.58885,0.27847,-1537.4,0
0.003967,0.67398,0.042639,1.1013,-0.001588,0.009273,0.022023,0.009273,0.061732,0.13913,3.5735,4.4759,0.57893,0.68802,0.42107,159.7,0
0.20717,0.74446,0.23458,1.3151,-0.023781,0.25635,0.34434,0.25635,0.34705,0.18339,3.3946,3.7309,0.25514,1.3151,0.74446,582,0
0.12549,0.37397,0.40368,2.0794,0.26175,0.12549,0.33556,0.12549,0.4093,0.38735,3.4882,8.7356,0.62603,2.0794,0.37397,1242.4,0
0.24497,0.12025,0.27858,9.5658,0,0.24497,7.5325,0.24497,2.5588,0.24498,3.4008,138.53,0.96629,2.5871,0.032522,701.07,0
0.11722,0.088273,0.37467,5.2445,0.2128,0.14515,1.6443,0.14515,2.1277,0.33002,3.3091,84.902,0.91173,5.2445,0.088273,763.31,0
0.01063,0.52772,0.12653,1.4344,0,0.012379,0.042501,0.012379,0.091831,0.048877,4.0722,10.97,0.60746,0.79171,0.29127,1494.2,0
0.000087,0.88011,-0.24424,0.64908,0.017159,0.000087,0.000124,0.000087,0.035921,0.11483,4.0876,5.4309,0.29895,0.51329,0.69599,-2988.1,0
0.1364,0.73151,-0.25717,0.57514,0.35103,0.1364,0.22534,0.1364,0.26734,0.087371,4.5194,8.2201,0.21357,0.47591,0.60531,-8503.1,0
0.14512,0.63327,-0.05135,0.89205,0,0.14512,0.3051,0.14512,0.30935,0.34957,4.0072,7.6278,0.45182,0.67003,0.47567,-522.08,0
0.11558,0.20248,0.46195,4.3074,0,0.11558,0.82752,0.11558,0.86378,0.11558,3.3731,33.896,0.79752,2.9713,0.13967,1090.6,0
0.067692,0.75385,-0.15692,0.79184,0,0.095385,0.12653,0.095385,0.23673,0.24923,2.5119,19.78,0.24923,0.79184,0.75385,-51,0
0.008573,0.5742,0.043461,1.1478,0.001945,0.01084,0.036868,0.01084,0.11309,0.010518,3.6789,9.3175,0.4258,0.58774,0.29402,207.49,0
0.011063,0.81404,-0.085225,0.83955,0.028431,0.011063,0.020828,0.011063,0.13991,0.13143,3.9078,6.9099,0.41431,0.5478,0.53115,-689.18,0
-0.053097,0.59097,-0.1749,0.61446,0,-0.052114,-0.11488,-0.052114,-0.048851,0.017148,3.6373,7.6326,0.54635,0.47168,0.45365,-758.73,0
0.006149,0.8803,0.15287,1.3896,0,0.006149,0.015668,0.006149,0.055432,0.006149,3.6198,2.7998,0.56598,0.61943,0.39242,636.91,0
0.091208,0.32674,0.26575,2.2007,0,0.21777,0.9839,0.21777,0.82456,0.091208,3.7564,18.99,0.77866,1.4907,0.22134,1516.7,0
0.033598,0.80821,-0.059729,0.90383,0,0.034998,0.056349,0.034998,0.093533,0.19225,3.331,6.9677,0.37891,0.69457,0.62109,-128,0
0.074592,0.15001,0.074017,3.3323,0.76096,0.092089,2.9018,0.092089,0.61389,0.83555,3.5395,39.823,0.96827,0.70496,0.031735,256.33,0
0.006537,0.72383,0.10615,1.1473,0.1454,0.006537,0.009072,0.006537,0.056267,0.22838,3.4669,11.846,0.27944,1.1421,0.72056,311.02,0
0.044391,0.65307,-0.17284,0.71801,0.044391,0.055112,0.089914,0.055112,0.23585,0.3388,3.9735,11.159,0.37892,0.6739,0.61295,-1626.1,0
0.036728,0.92309,0.15387,1.7465,0,0.036728,0.17819,0.036728,0.039789,0.07359,3.9559,9.884,0.79172,0.38998,0.20612,1390.1,0
0.068334,0.79522,-0.10008,0.745,0,0.068334,0.17411,0.068334,0.24845,0.090061,4.5446,6.3689,0.42331,0.3677,0.39249,-3507,0
0.27222,0.1162,0.018136,1.1561,0.076446,0.27222,2.3427,0.27222,2.9071,0.70222,3.3277,24.728,0.8838,1.1561,0.1162,38.574,0
0.18893,0.30659,-0.018912,0.92216,0.18893,0.18893,0.77764,0.18893,0.97718,0.68468,3.647,24.015,0.74832,0.73075,0.24295,-83.9,0
0.00469,0.56415,0.062681,1.1676,0.0295,0.028036,0.074953,0.028036,0.18804,0.34447,5.5095,3.4188,0.53458,0.77412,0.37404,20258,0
-0.000541,0.89699,-0.16259,0.75724,0,0.002171,0.003242,0.002171,0.00242,0.084454,4.5097,4.1776,0.32711,0.5654,0.66975,-5257.1,0
0.18363,0.14101,0.36798,18.195,0,0.22853,10.679,0.22853,2.0532,0.83836,3.3846,124.7,0.93993,2.7613,0.0214,892.07,0
0,-72.162,0,2.629143,0,453.77,0.799824,453.77,-6.9679,67.572,0.56062,7.144093,1099.5,0,0,0,0
0.16789,0.093545,0.11298,2.4622,0,0.16789,2.1728,0.16789,2.3772,0.34185,3.0431,66.284,0.90646,2.0337,0.077265,124.78,0
0.036938,0.53518,-0.28667,0.42898,0,0.036938,0.073577,0.036938,0.18725,0.089686,3.4523,10.038,0.46482,0.40241,0.50203,-812.32,0
0.22591,0.091257,0.46299,24.787,0,0.22591,11.607,0.22591,3.2517,0.22591,3.4961,230.21,0.98022,5.2867,0.019464,1451,0
0.19673,0.11913,0.6644,6.5773,0.67681,0.24711,2.0744,0.24711,2.0744,0.87354,3.1558,40.885,0.88087,6.5773,0.11913,951.16,0
0.21606,0.092884,0.26693,5.2844,0,0.21606,3.4679,0.21606,2.7846,0.21635,3.5439,57.743,0.93798,3.5446,0.062304,934,0
0.14565,0.7039,-0.009196,0.97992,0,0.18058,0.39436,0.18058,0.37879,0.082444,3.6703,7.2383,0.54209,0.63746,0.45791,-43.042,0
-0.066529,0.52469,-0.18038,0.64793,0,-0.066529,-0.12985,-0.066529,0.024837,-0.066529,3.1638,14.564,0.47531,0.63268,0.51235,-263,0
0.19104,0.45928,0.44455,1.9679,0.19104,0.23862,0.51956,0.23862,0.65586,0.54072,3.3066,27.737,0.54072,1.9679,0.45928,900.58,0
0.064054,0.46642,0.030558,1.0893,0.060557,0.078141,0.22848,0.078141,0.3194,0.35585,3.2274,15.351,0.65799,0.79878,0.34201,51.581,0
0.55199,0.42406,-0.039799,0.84776,0,0.55199,2.1115,0.55199,1.3017,0.47451,4.0553,12.669,0.59047,0.52263,0.26142,-452,0
0.056666,0.87751,0.078832,1.1523,0,0.056666,0.10947,0.056666,0.091939,0.11804,3.306,9.8127,0.48236,0.67973,0.51764,159.47,0
0.12516,0.10339,0.16643,2.7262,0.30826,0.12516,1.2982,0.12516,2.5828,0.62718,3.1228,75.934,0.89661,2.5423,0.096413,220.83,0
0.21802,0.60047,0.22633,1.4222,0,0.21802,0.40673,0.21802,0.51941,0.21802,3.7316,8.2843,0.39953,1.2696,0.53604,1219.8,0
-0.09244,0.73948,-0.13268,0.29642,0,-0.09244,-0.4902,-0.09244,-0.004517,-0.07189,3.8072,11.268,0.58678,0.075591,0.18858,-851.1,0
0.18802,0.3648,0.05296,1.3682,0,0.18802,1.3071,0.18802,0.8716,0.01385,3.8299,14.912,0.73164,0.53948,0.14384,357.98,0
0.46931,0.0293,0.73708,26.157,0,0.46931,16.018,0.46931,17.854,0.46931,2.9141,219.14,0.9707,26.157,0.0293,604.81,0
0.10724,0.02665,0.12355,5.6361,0.67748,0.10724,4.0241,0.10724,6.2586,0.86954,4.1624,58.884,0.86954,5.6361,0.02665,1796,0
0.083999,0.47198,0.11841,1.3561,0,0.083999,0.25258,0.083999,0.41374,0.042133,3.5079,24.414,0.54355,0.95551,0.33257,381.31,0
0.27266,0.053818,0.30691,6.7028,0,0.33617,6.2465,0.33617,7.0679,0.6744,3.377,116.44,0.94618,6.7028,0.053818,731.1,0
0.081147,0.69062,-0.086234,0.84625,0,0.10007,0.17843,0.10007,0.1449,0.24137,4.0727,12.116,0.43842,0.68725,0.56086,-1019.5,0
0.053684,0.72623,-0.41818,0.24992,0,0.053684,0.096293,0.053684,0.18635,0.16546,3.4842,8.1246,0.44249,0.19185,0.55751,-1275,0
0.00193,0.92044,-0.068391,0.88035,-0.5347,0.00193,0.003376,0.00193,0.084873,-0.47163,3.5147,5.1495,0.4284,0.5467,0.5716,-223.71,0
0.064816,0.46476,-0.048699,0.89522,0,0.092509,0.19905,0.092509,0.3454,0.45702,3.2528,10.89,0.53524,0.89522,0.46476,-87.159,0
0.091852,0.8581,-0.37813,0.49173,0,0.091852,0.12347,0.091852,0.20059,-0.022965,2.9794,6.0698,0.25605,0.42632,0.74395,-360.62,0
0.060083,0.83581,0.097759,1.117,0,0.07912,0.094662,0.07912,0.11056,0.14218,3.7027,9.2055,0.16121,1.117,0.83581,493,0
0.029812,0.68499,-0.45868,0.26609,0,0.03817,0.061073,0.03817,0.18531,0.31501,3.6197,8.4093,0.37502,0.24278,0.62498,-1910.7,0
0.12894,0.040673,0.50933,13.522,0,0.12894,3.1702,0.12894,4.9358,0.089321,3.349,50.791,0.95933,13.522,0.040673,1137.6,0
0.075538,0.31466,0.06003,1.1917,0,0.075538,0.24121,0.075538,0.4213,0.27764,3.3008,17.23,0.68534,1.186,0.31316,120,0
0.24226,0.83495,-0.53303,0.19736,0,0.24226,0.3648,0.24226,0.29015,0.056163,3.2323,12.323,0.16505,0.15697,0.6641,-909.98,0
-0.098144,1.2024,-0.41486,0.59534,-0.3829,-0.08716,-0.085016,-0.08716,-0.059476,-0.21451,3.6141,3.4387,-0.20235,0.50764,1.0252,-1706.2,0
-0.015528,0.87054,-0.14058,0.58024,0,-0.015528,-0.046365,-0.015528,0.055415,0.042881,3.7502,6.9718,0.40048,0.22322,0.3349,-790.92,0
-0.032281,0.27116,0.012351,1.0662,0,-0.032281,-0.17291,-0.032281,0.25472,-0.032282,3.4139,17.132,0.81331,0.73405,0.18669,32.03,0
0.14179,0.4161,0.013788,1.1202,0,0.14179,1.2362,0.14179,0.5113,0.14179,3.284,30.465,0.5839,0.30879,0.1147,26.517,0
0.034309,0.049201,0.45571,10.262,0,0.034309,0.69732,0.034309,1.7242,0.03431,3.0494,85.674,0.9508,10.262,0.049201,510.58,0
-0.009938,0.75931,-0.23528,0.51834,0.000578,-0.011562,-0.02367,-0.011562,0.10728,0.007055,4.2332,7.3673,0.33245,0.33345,0.48847,-4025.1,0
0.24,0.29891,-0.065761,0.75324,0.84465,0.24,0.90056,0.24,1.0876,0.6795,4.3002,17.116,0.71191,0.67157,0.2665,-1312.8,0
0.062924,0.76805,0.10433,1.3707,-0.021081,0.062924,0.22355,0.062924,0.1307,0.041843,3.8671,7.977,0.45209,0.50233,0.28148,768.34,0
0.015043,0.14813,-0.11806,0.20299,0.015043,0.017577,0.11866,0.017577,0.48349,0.51872,4.122,10.325,0.51872,0.20299,0.14813,-1563.5,0
0.016342,0.53439,0.1925,1.3602,0,0.020176,0.037755,0.020176,0.037755,0.11092,3.3252,11.13,0.46561,1.3602,0.53439,407.06,0
-0.032767,0.2834,0.20373,1.7189,0,-0.032767,-0.11562,-0.032767,0.069232,0.12819,3.7291,10.272,0.7166,1.7189,0.2834,1091.9,0
0.032391,0.61529,-0.28933,0.34484,0,0.032391,0.073345,0.032391,0.052644,0.32976,3.8546,6.2314,0.55838,0.24751,0.44162,-2070.4,0
0.022222,0.95197,-0.059498,0.9375,0,0.029032,0.030497,0.029032,0.057982,0.030108,3.4456,4.3261,0.048029,0.9375,0.95197,-166,0
0.041091,0.39765,0.12177,1.4815,0,0.054116,0.214,0.054116,0.40654,0.50469,3.9645,11.786,0.71423,0.94217,0.25288,1122.2,0
0.013316,0.12153,0.22236,2.9633,0,0.017751,0.15673,0.017751,0.55108,0.24009,3.672,20.737,0.87847,2.7617,0.11326,1045,0
0.14528,0.4111,-0.090349,0.70867,0,0.14528,0.46847,0.14528,0.76246,0.1757,3.465,23.497,0.6506,0.5346,0.31013,-263.56,0
-0.13905,1.0709,-0.10048,0.90617,-0.13905,-0.13905,-0.12985,-0.13905,-0.12128,-0.070862,4.095,2.6938,-0.070862,0.90617,1.0709,-1250.4,0
0.064128,0.34832,0.013879,1.0482,0,0.064128,0.22277,0.064128,0.50163,0.24341,3.8934,12.716,0.7115,0.86628,0.28786,108.58,0
0.028543,0.33306,-0.046118,0.8334,0.10565,0.035266,0.12739,0.035266,0.32514,0.588,4.9517,5.6699,0.64423,0.69269,0.27682,-4126.6,0
-0.009441,0.28828,-0.017418,0.91186,-0.017622,-0.010842,-0.054864,-0.010842,0.22311,0.45137,4.4124,8.0193,0.54204,0.62505,0.19761,-450.17,0
0.35425,0.10445,0.19855,3.2155,0.97507,0.35425,3.9528,0.35425,4.2569,0.78333,4.9026,27.731,0.79816,2.7589,0.089621,15866,0
0.03466,0.560215,0.119969,3.6531,0.059712,0.313876,3.7585,0.313876,1.37,1.26443,4.194831,40.816,1.911897,1.1586,0.467683,780,0
0.012687,0.46159,-0.10426,0.76137,0.059397,0.021523,0.04926,0.021523,0.22357,0.5366,3.7832,8.004,0.56127,0.72068,0.43692,-632.96,0
0.021711,0.67433,-0.053895,0.8617,0.016982,0.021671,0.05561,0.021671,0.089119,0.094095,4.8245,5.696,0.56486,0.49798,0.3897,-3597.8,0
0.010298,0.24461,0.13712,1.699,0.11692,0.015651,0.079786,0.015651,0.40825,0.54865,4.5005,18.045,0.5971,1.3625,0.19617,4340.9,0
0.016601,0.68551,-0.2142,0.5822,0.034515,0.022822,0.044515,0.022822,0.11745,0.18927,4.6962,3.8987,0.36209,0.43543,0.51269,-10642,0
-0.20469,0.92715,-0.29373,0.49751,-0.46924,-0.20469,-0.35015,-0.20469,-0.059801,0.046712,4.9458,4.9722,0.3893,0.31368,0.58456,-25925,0
0.026353,0.82091,-0.034394,0.94507,0,0.026353,0.042091,0.026353,0.092385,0.026448,3.8856,9.0883,0.35749,0.72078,0.62609,-264.31,0
0.016304,0.60563,-0.029492,0.94438,0.063086,0.016304,0.030749,0.016304,0.1063,0.38399,4.4957,7.5825,0.45939,0.8268,0.53023,-923.33,0
0.043462,0.66849,-0.16105,0.66454,0.10894,0.043462,0.09053,0.043462,0.17551,0.23673,4.2789,5.8787,0.42513,0.47725,0.48008,-3061.2,0
0.093926,0.62108,-0.21921,0.48566,0.30157,0.093926,0.22039,0.093926,0.25932,0.36069,3.8889,6.9686,0.55558,0.33326,0.42619,-1697.3,0
0.044042,0.80339,0.060388,1.1247,0.11764,0.055444,0.11445,0.055444,0.11418,0.16588,4.8071,10.56,0.48482,0.67817,0.48445,3872.6,0
0.0839,0.29932,0.013561,1.054,0.25719,0.0839,0.33418,0.0839,0.48889,0.48274,5.0771,6.2425,0.53099,0.88408,0.25106,1619.7,0
0.09602,0.30576,0.004676,1.0296,0.19409,0.11689,0.74035,0.11689,0.62201,0.58756,4.2245,9.6742,0.73544,0.53165,0.15788,78.41,0
0.27062,0.24305,0.19311,2.0469,0.51672,0.27062,1.467,0.27062,1.3029,0.69494,4.6995,13.876,0.75353,1.5535,0.18446,9668,0
0.061957,0.75196,-0.21649,0.63963,0.151,0.076521,0.12738,0.076521,0.17411,0.20099,4.692,4.9339,0.35219,0.51101,0.60075,-10654,0
0.01933,0.58967,-0.21954,0.39485,0.050072,0.01933,0.053282,0.01933,0.11511,0.22894,4.7594,7.705,0.45582,0.24293,0.36279,-12617,0
0.097391,0.72685,-0.065196,0.86025,0,0.097391,0.20876,0.097391,0.19529,0.24305,4.5529,6.6924,0.49476,0.55213,0.46651,-2328.7,0
0.10857,0.34811,0.040514,1.1706,0.18047,0.10857,0.45729,0.10857,0.54239,0.49338,4.1972,24.654,0.60406,0.79844,0.23743,638.05,0
0.072137,0.034791,0.06328,2.8189,0.17147,0.072137,2.0735,0.072137,4.3748,0.96521,3.6817,231.65,0.96521,2.8189,0.034791,304.06,0
0.096294,0.078005,0.44897,6.7557,0.24533,0.122,1.564,0.122,2.2871,0.85055,4.4582,19.39,0.85055,6.7557,0.078005,12895,0
0.48779,0.075224,0.56399,8.6069,1.2232,0.48779,6.5791,0.48779,6.8704,0.92478,4.623,28.589,0.92586,8.4832,0.074142,23676,0
0.18025,0.45501,0.20717,1.4553,0.18025,0.18025,0.39615,0.18025,0.63027,0.48516,3.6376,22.934,0.48516,1.4553,0.45501,899.39,0
0.085099,0.73978,-0.35489,0.4996,0.24806,0.085099,0.11999,0.085099,0.18885,0.26022,3.6696,8.9325,0.29078,0.47896,0.70922,-1658.4,0
