@relation cortex-nuclear

@attribute a1 numeric
@attribute a2 numeric
@attribute a3 numeric
@attribute a4 numeric
@attribute a5 numeric
@attribute a6 numeric
@attribute a7 numeric
@attribute a8 numeric
@attribute a9 numeric
@attribute a10 numeric
@attribute a11 numeric
@attribute a12 numeric
@attribute a13 numeric
@attribute a14 numeric
@attribute a15 numeric
@attribute a16 numeric
@attribute a17 numeric
@attribute a18 numeric
@attribute a19 numeric
@attribute a20 numeric
@attribute a21 numeric
@attribute a22 numeric
@attribute a23 numeric
@attribute a24 numeric
@attribute a25 numeric
@attribute a26 numeric
@attribute a27 numeric
@attribute class {c-CS-s,c-CS-m,c-SC-s,c-SC-m,t-CS-s,t-CS-m,t-SC-s,t-SC-m}

@data
-2.326754,2.018363,-0.793213,3.176701,1.145304,0.033453,0.648754,-1.530891,-0.572061,1.82932,0.838455,-0.394985,1.265556,0.196868,-0.481025,0.607734,-0.911515,-0.212755,-0.157366,0.281711,0.326099,-0.131084,-0.066157,0.054064,0.405172,0.12228,-0.422259,t-SC-m
-3.290587,2.880374,-0.740147,2.212193,1.131297,-0.786158,0.943407,-1.736707,-1.740405,1.499271,1.274094,0.141212,1.570795,0.10468,-0.366159,0.417367,0.35577,0.287723,-0.15077,0.359588,0.524241,0.376264,0.254736,-0.54225,-0.544197,0.073612,-0.055688,t-SC-m
-2.367545,3.338596,-0.175591,2.543681,0.361236,-0.340311,0.902423,-2.107733,-1.694536,1.393744,1.206597,-0.459691,1.478611,-0.08802,-0.492337,0.199814,-0.132671,0.4257,-0.007084,0.417345,0.354413,0.042495,0.300372,-0.345692,0.188498,-0.104873,-0.429328,t-SC-m
-3.762663,2.865275,-1.053751,2.407805,-0.05348,-0.456988,0.615499,-2.208828,-1.670385,1.718778,0.916968,-0.56951,1.317539,0.073358,-0.177296,0.065639,-0.32348,0.238276,-0.194624,0.432597,0.39134,-0.002134,0.091361,-0.419934,0.226783,0.377273,-0.524729,t-SC-m
-5.00847,3.504197,0.394865,2.526111,0.164099,-0.627806,0.7984,-1.97754,-1.78122,1.435827,1.036283,-0.301265,1.663804,-0.191036,-0.651644,0.175711,0.131768,0.20118,-0.45414,0.238757,0.551818,0.044413,0.101662,-0.78771,0.05224,-0.07614,-0.184525,t-SC-m
-2.824106,4.361486,1.05916,2.490183,-0.816332,-0.462036,0.455199,-2.711294,-1.902167,1.045795,1.01893,-0.463288,1.343946,-0.359001,-0.409461,0.046965,-0.014118,0.359074,-0.255411,0.322483,0.30138,-0.059357,0.024547,-0.478521,0.308554,-0.017851,-0.245194,t-SC-m
-4.583441,4.007801,0.826377,2.390468,-0.80155,-0.352942,0.528926,-2.529957,-2.114784,1.246154,0.897353,-0.592371,1.151974,-0.737639,-0.503553,-0.094424,0.040893,0.572498,-0.263188,0.293586,0.443223,-0.740396,0.061699,-0.754339,0.461259,0.209732,-0.723196,t-SC-m
0.979725,-1.46979,1.58991,1.126546,-3.120995,0.165502,-0.190872,2.467851,0.166674,1.998066,1.262402,-0.502495,-0.408121,0.822831,-0.400538,-0.529165,-0.514692,0.043739,0.676593,0.103382,0.545268,-0.81285,-1.260186,0.505168,0.664977,0.303899,0.312117,t-CS-s
2.754719,-1.116606,2.230867,1.31519,-3.246647,0.350995,-0.172903,2.004134,-0.108746,1.71901,1.452062,-0.782245,-0.094471,0.451976,-0.345644,-0.660999,-0.336098,-0.353051,0.862781,-0.117387,0.602698,-0.881516,-0.997535,0.565639,0.557689,-0.224951,0.524953,t-CS-s
3.344275,-0.957922,2.493207,1.939971,-3.380076,0.563675,-0.350426,1.771728,0.133289,1.705221,1.390889,-1.148601,0.428512,0.632972,-0.086712,-0.571638,-0.16678,-0.413975,0.546292,0.147544,1.125761,-0.273384,-1.078825,-0.079245,0.579957,-0.604546,0.657809,t-CS-s
-0.989909,-0.517246,1.572189,-0.446284,-3.820049,-0.308723,-0.614027,2.439835,0.350193,1.638026,0.819576,-0.547213,-1.019945,0.310237,-0.484122,-0.790436,-0.436037,0.807876,0.763354,-0.026495,0.039643,-1.162739,-1.642953,0.529477,0.974247,0.809503,0.121797,t-CS-s
1.588093,-0.128744,2.285001,-0.150853,-3.229601,-0.321927,-0.404263,2.04529,0.18022,1.443912,1.357427,-1.358841,-0.448501,-0.203163,-0.293838,-0.674296,-0.001781,-0.207524,0.51473,0.223612,0.453163,-0.637518,-1.42865,0.654781,0.744813,-0.29257,0.548698,t-CS-s
2.271397,0.265693,2.871869,0.575219,-3.26115,0.043277,-0.42116,1.970848,-0.006564,1.658538,1.437934,-0.842886,0.572574,0.548539,-0.142928,-0.904517,-0.037285,-0.187361,0.519614,0.335335,0.818769,-0.485978,-1.545269,-0.039412,1.027215,-0.54543,1.022525,t-CS-s
-1.446589,0.643756,1.642043,-1.346776,-3.052985,-1.000861,-0.642527,2.32828,0.240924,1.308012,0.659062,-0.162976,-0.570789,0.210654,-0.489769,-1.091154,0.591116,1.04752,0.450194,0.295368,0.360766,-0.770101,-1.451041,0.279236,0.436324,0.089598,0.600919,t-CS-s
0.08248,1.150492,2.240598,-1.236387,-3.489587,-1.002478,-0.681309,2.381445,-0.223743,1.559741,0.807657,-0.986842,-0.280007,-0.037392,-0.321083,-1.320017,0.628334,0.201823,0.291215,0.378663,0.404826,-0.732156,-1.712158,-0.245013,1.075637,-0.143371,0.384923,t-CS-s
1.60931,1.296061,2.442832,-0.931725,-4.341266,-0.438405,-0.878797,1.794852,0.137129,1.678838,0.535786,-1.487676,0.419914,0.274875,-0.072219,-0.660424,-0.035304,-0.188173,0.640808,-0.059636,0.331031,-0.379356,-1.969715,-0.077391,1.465442,-0.377938,0.990189,t-CS-s
-2.920564,0.6417,1.90845,-2.158389,-2.543073,-1.710514,-0.68851,2.184992,-1.159652,1.624248,0.817426,-2.280805,-0.24351,0.535607,-0.539358,-0.213635,-1.34775,-0.825115,0.234853,-0.811884,0.237414,0.220714,-0.571526,-0.319083,-0.190973,-0.901005,-0.243518,t-CS-s
-1.712054,0.874486,2.080064,-2.498646,-4.314139,-1.441409,-1.034255,2.234425,-0.691665,1.260096,0.624378,-2.480352,-1.016482,0.272722,-0.661679,-0.131109,-1.308619,0.407462,0.587162,-1.809574,-0.123266,-0.456614,0.029294,-1.419909,0.296628,-0.649779,-0.368524,t-CS-s
-1.115767,1.659722,4.312039,-2.164615,-4.685025,-1.100616,-1.414122,2.147319,-0.043428,1.352897,0.074701,-2.405382,-1.87686,-0.45432,-0.957256,-0.625177,-1.200759,-0.032195,1.041399,-1.490476,-0.813088,-1.040843,-1.434293,0.799772,0.937408,-0.063279,-0.37118,t-CS-s
-0.028904,3.769429,1.38395,-4.103873,-4.86251,-3.679127,-0.700602,0.92655,-1.600866,1.792635,1.150541,-1.84336,-0.661041,-0.263139,-0.878249,-0.168289,-0.450521,-0.485136,-0.893089,-1.115833,0.25105,-0.634699,-0.115122,-0.413399,1.341514,-0.278971,-1.00031,t-CS-s
0.424222,3.133754,2.978567,-3.848286,-4.29539,-3.036678,-0.785828,2.124575,-1.053507,0.89884,1.369743,-1.036488,-0.963438,-0.21502,-1.008647,-0.453842,-0.557255,-1.047416,-0.137651,-0.913568,0.515496,-0.854444,-0.43552,-0.632148,1.206712,-0.650495,0.32584,t-CS-s
1.167144,3.9857,2.854639,-5.689903,-7.14973,-2.204886,-1.579273,0.43597,-1.047462,0.80437,0.091733,-2.103844,-1.660795,-1.449848,-1.333983,-1.085869,-0.576154,-0.207403,0.559049,-1.325065,-0.577907,-2.023414,-2.574816,0.36414,2.100292,-0.27871,0.736648,t-CS-s
5.286021,-3.464158,-3.974362,-3.042242,-1.049416,1.864059,-0.437439,-0.506696,1.611956,0.604105,2.598697,-0.223965,0.406586,-1.515024,-0.065023,0.568893,0.496101,-0.395042,1.991395,-0.753251,-0.498701,0.629506,-0.414438,-1.391222,0.527442,0.15422,-0.341282,t-CS-s
5.484373,-3.724045,-3.929859,-2.808418,-0.685659,2.163184,-0.300915,-0.521236,1.570403,0.451457,2.530332,-0.150721,0.231101,-1.513044,0.128349,0.204026,0.937019,-0.778417,2.115382,-0.414262,-0.2681,0.586455,-0.383232,-1.386131,0.459666,-0.126281,-0.137759,t-CS-s
7.173962,-3.022635,-2.238785,-2.467213,-0.199223,2.304932,-0.267915,-0.317024,1.539757,0.459368,2.723322,-0.084706,0.335308,-1.885753,-0.200971,0.180219,0.560287,-0.937716,1.914595,-0.340554,-0.287354,0.764484,-0.608465,-0.917564,0.074414,0.150443,-0.223562,t-CS-s
0.262259,-2.672648,-3.100726,-4.091626,0.08087,2.03854,-0.827024,-0.686898,1.344824,1.039875,1.719263,0.504131,1.019332,-1.186665,0.17792,0.20602,0.402436,-0.463408,1.649557,-0.166636,0.102762,0.640941,-0.415143,-1.014367,0.492533,0.723094,0.426115,t-CS-s
0.626515,-2.540709,-2.641348,-3.664358,0.173325,2.110263,-0.487456,-0.347172,1.121508,1.070734,1.743667,0.444948,1.062058,-1.325321,0.002056,-0.100492,0.430604,-0.753438,1.254256,-0.144071,0.016396,0.54622,-0.987644,-0.72643,0.832484,0.537951,0.669289,t-CS-s
1.698657,-2.575049,-1.859932,-3.796925,0.203098,2.555643,-0.708803,-0.690789,1.011332,0.885864,1.865428,0.089912,0.889862,-1.768923,-0.039773,-0.270693,0.32824,-0.993824,1.256038,-0.413413,0.298885,0.809232,-0.966508,-1.12011,0.521732,0.920354,0.43865,t-CS-s
0.294701,-1.931206,-1.461195,-4.009851,1.011593,1.759164,-1.036952,-0.434909,1.306424,1.006599,1.396578,0.698367,0.728072,-0.674056,-0.096614,-0.163744,0.617235,-1.008258,1.263824,0.303977,-0.197568,0.489088,-0.961216,-0.702913,0.809273,0.670046,0.328681,t-CS-s
0.652184,-1.792707,-0.311505,-3.27253,1.691853,2.193482,-0.558723,0.056612,0.962168,0.537272,1.673444,0.610624,0.662563,-1.051814,-0.07455,-0.083064,0.526272,-1.076639,1.257436,0.481004,0.029373,0.564807,-1.151255,-0.652314,1.109667,0.495824,0.389155,t-CS-s
-0.156793,-2.322076,-0.634345,-3.418386,1.022536,2.253597,-0.790479,-0.185177,1.064353,0.76896,1.546534,0.280385,0.63087,-1.192214,-0.198936,-0.656365,0.447734,-1.120493,1.238908,0.251226,0.207023,0.299454,-1.194625,-0.961444,0.622503,0.843622,0.189464,t-CS-s
-0.022763,-1.446174,0.059997,-5.474077,-0.324372,1.954644,-1.277856,-0.29632,1.329309,1.002188,0.49365,-2.169606,0.928243,-1.444628,0.55761,0.108559,-0.662902,-0.72436,1.44149,-0.192107,0.158129,0.984859,0.21754,-0.837846,0.18744,0.497584,-0.697134,t-CS-s
-0.638169,-1.458055,0.034854,-5.323057,-0.143375,1.968754,-1.111431,-0.084559,1.434013,1.447017,0.398095,-1.740723,0.761374,-1.18012,0.357733,-0.03034,-1.205216,-0.987367,1.029601,-0.471487,-0.173048,0.619202,0.328985,-0.50338,0.695121,0.042178,-0.326995,t-CS-s
-3.347086,-1.603408,-0.706577,-4.940459,-0.313238,1.504192,-1.293291,-0.060311,0.71741,1.410653,0.291448,-1.73483,0.413895,-0.713688,-0.122875,-0.471705,-1.201039,-0.634421,1.226832,-0.203586,-0.364886,0.686699,-0.078489,-0.44032,0.407555,0.447586,-0.690869,t-CS-s
-1.549318,-0.709365,0.421446,-5.720017,-0.852164,0.942828,-1.679309,-0.15893,1.550234,1.124198,0.298569,-0.415608,1.183273,-1.31751,-0.523451,0.673174,-0.365565,-0.560004,1.168333,0.038482,0.007861,0.425412,-0.008655,-0.379355,0.503806,0.49833,-0.134789,t-CS-s
-1.048139,-0.042899,1.612338,-5.126676,0.469673,0.561793,-1.287245,0.070381,1.010724,0.683698,0.792892,-0.308086,0.633021,-1.786377,-0.639592,0.246457,-0.548324,-1.509925,0.87259,0.071616,-0.034553,0.448078,0.148564,-0.364882,0.60918,0.343328,-0.280785,t-CS-s
-4.633883,-1.029579,0.190028,-4.474941,-0.129812,0.786356,-1.197227,-0.273458,0.381162,1.305198,0.465217,-0.919108,0.380846,-1.334704,-0.79251,0.458289,-0.109843,-0.575215,1.068432,-0.412901,-0.200059,0.34701,-0.19639,-0.44479,0.74478,0.078071,-0.353801,t-CS-s
-0.492372,-6.998757,-4.142931,-4.095001,-2.293788,2.389262,1.989641,1.201738,0.607907,-0.868461,0.681666,-2.079129,-1.445492,-1.234835,-0.52415,0.458387,0.69857,2.824972,-0.645529,2.109726,0.89506,1.913259,0.867293,1.33211,0.801553,0.789915,-0.113773,t-CS-s
-1.157483,-6.535275,-4.338266,-3.932156,-2.679319,2.186155,1.711291,0.947341,0.272158,-0.237564,0.184533,-2.438486,-1.995396,-0.697284,-1.04206,0.408295,0.688685,2.529482,-1.053342,2.107467,0.938961,1.836289,0.98882,1.864081,0.983843,0.473141,-0.197112,t-CS-s
-1.311445,-7.127401,-4.751819,-3.92056,-2.360166,2.216579,1.611025,1.016787,0.518444,-0.455679,0.133809,-2.379114,-2.008302,-0.92469,-0.932268,0.228361,0.83128,2.415654,-0.930446,2.23247,1.353747,2.017816,1.101117,2.068278,0.554579,0.837137,-0.08332,t-CS-s
-5.420659,-5.304338,-2.08487,-3.240307,-0.353935,2.448863,1.525194,1.04009,0.20888,-0.485488,0.627393,-1.330703,-0.811055,-0.864372,-0.194422,-0.031556,0.337876,1.58796,-0.502997,1.868129,0.519969,1.513602,0.346936,1.212426,0.833205,0.629234,0.161502,t-CS-s
-5.414778,-5.067484,-2.426118,-3.480549,-0.990548,2.388902,1.411576,0.601928,0.140366,-0.365001,0.12198,-1.93748,-1.456126,-0.960997,-0.409405,0.18912,0.755495,1.289044,-1.118967,1.838455,0.630258,1.317528,0.656792,1.513767,0.858908,0.569889,0.009758,t-CS-s
-5.052437,-5.385398,-1.762166,-3.159442,-0.502889,2.593143,1.289904,0.879776,-0.075986,-0.174005,0.308175,-1.471005,-1.48945,-0.452461,-0.75254,0.144371,0.513013,1.494785,-0.823091,1.735369,0.917494,1.300257,0.697741,1.616423,0.732749,0.763174,0.276668,t-CS-s
-6.627046,-4.747351,-0.834817,-2.271077,-0.091172,2.174933,1.077485,1.103338,0.164628,-0.594011,0.334821,-0.902092,-1.099623,-0.716594,-0.167842,0.283635,0.557744,1.398411,-0.420475,1.539511,0.258671,1.123396,0.057678,1.355192,0.627622,0.52079,0.319597,t-CS-s
-6.948889,-3.997936,-0.271916,-2.887327,-3.069999,2.449659,1.198516,0.944034,2.197426,0.278852,-1.953612,-3.678095,-1.357201,-1.978219,1.715434,2.600978,3.134861,-2.052856,-3.362297,1.891874,1.345493,0.303459,0.42329,0.657151,0.938129,-0.386027,-0.137948,t-CS-s
-6.504313,-4.623943,-1.12673,-2.556145,-0.774256,2.01421,1.025179,0.990719,-0.157166,-0.034726,-0.156448,-1.51622,-1.473845,-0.16178,-0.858022,0.064249,0.665588,1.464466,-0.823234,1.729169,0.448088,1.177445,0.617294,1.822349,0.979484,0.183914,0.589763,t-CS-s
-8.789989,-2.489507,3.415597,-0.375916,1.913299,2.496641,1.147041,1.417806,-0.408695,-0.767026,0.77227,-0.25546,-0.641882,-1.180462,-0.34962,-0.19028,1.223883,0.746882,-0.795434,1.693242,0.269602,0.651175,-0.133745,0.658687,0.741999,0.960318,-0.365186,t-CS-s
-8.992491,-2.460433,3.120607,-0.671451,1.072153,2.580511,1.114955,1.422074,-0.55313,-0.354594,0.430921,-1.133884,-0.751916,-1.133384,-0.395329,-0.381827,1.202152,0.494441,-0.472219,1.508025,0.220366,0.668628,0.175238,0.881699,0.694702,0.666836,-0.194493,t-CS-s
-9.14709,-2.485934,2.339427,-0.993352,0.268352,2.386152,0.850515,1.20842,-0.500275,0.121178,0.112158,-1.567662,-1.079531,-1.011559,-0.940135,-0.496657,0.88717,1.29149,-0.562194,1.566628,0.116789,0.55366,0.674391,0.922757,1.073737,0.86412,-0.496998,t-CS-s
-9.342079,-2.373311,2.805099,-0.415063,0.978517,1.671301,1.207801,0.966803,-0.70857,-0.59566,0.292472,-0.652742,-0.91254,-2.079492,-0.558471,0.292194,1.117067,1.367937,-0.890094,1.365652,0.530705,0.994495,0.040948,1.111454,0.33322,0.616822,-0.084265,t-CS-s
-9.626243,-1.911318,2.069096,-0.754462,-0.222113,1.459036,1.249913,0.576647,-0.8333,-0.12962,-0.344433,-1.191534,-1.012619,-1.846923,-0.43098,0.424975,1.050218,1.57299,-1.130389,1.362466,0.772361,0.856771,-0.114659,1.371822,1.242759,0.352907,-0.011435,t-CS-s
-9.55137,-2.170835,1.905379,-1.069294,-0.460751,1.52945,1.243701,0.751569,-0.971374,0.027048,-0.399998,-1.695128,-1.13214,-2.033599,-0.767752,0.565514,0.912999,1.85117,-0.392495,0.969862,0.611346,0.973752,-0.182108,1.528554,0.966721,0.740692,-0.044197,t-CS-s
-2.057784,-6.418176,-0.887932,1.606571,-0.979935,-2.154607,2.243667,0.884053,0.055817,0.821301,1.755369,-1.27578,-0.449705,0.248447,0.461375,-0.285956,0.156035,0.537578,0.694043,-0.222793,0.349993,0.307574,0.374818,-0.619222,-0.034107,0.182407,-0.147384,t-CS-s
-1.17368,-6.645229,-0.296736,2.005381,-0.630125,-2.032833,2.310698,1.255811,0.362179,0.645205,1.646661,-1.341504,-0.719687,0.220895,0.453798,-0.408768,0.102208,0.401307,0.927644,0.020707,0.067808,0.106983,0.145082,-0.401341,0.188681,0.379807,-0.115833,t-CS-s
-0.364421,-6.11608,0.116046,2.427578,-0.202358,-1.992845,2.670123,0.930796,0.039918,0.36152,2.220641,-0.981152,-0.0062,0.104155,0.939592,-0.510774,0.745622,0.250021,1.160606,0.567708,0.802441,0.202146,-0.182443,-0.654161,-0.145927,0.624449,-0.119442,t-CS-s
-3.645094,-5.597221,-1.018941,1.024247,-0.687412,-2.823114,1.91769,0.751195,0.311168,1.175238,1.249934,-0.863656,-0.234834,0.659047,0.401721,-0.501092,0.662117,0.49047,0.358977,0.087293,0.337412,0.271015,0.664131,-0.920801,0.083026,0.231856,-0.158485,t-CS-s
-1.1895,-5.757371,0.307197,0.853928,-1.134961,-2.833419,1.961502,1.059708,0.589126,0.817643,1.328091,-0.476571,-0.822324,0.654091,0.283206,-0.27419,0.156392,0.353461,0.917637,-0.15609,-0.238685,-0.10002,0.174934,-0.43283,0.419263,0.659188,-0.082665,t-CS-s
-1.585904,-5.857834,0.710387,1.48113,-0.122852,-2.570101,2.221051,0.90357,0.391492,0.709755,1.925204,-0.741593,-0.330871,0.426058,0.949119,-0.297412,0.301768,-0.15485,1.064505,0.090187,0.18547,0.241677,0.143104,-0.663427,-0.431813,0.632178,-0.229798,t-CS-s
-4.148106,-5.176672,-0.420932,0.240601,-0.899851,-2.929259,1.546975,0.91867,0.646657,0.881415,1.025292,-0.954852,-0.628006,0.374404,0.433779,-0.129032,-0.148825,0.043818,0.239795,-0.126121,-0.019815,0.309791,0.548248,-0.753699,-0.046641,0.5905,-0.352449,t-CS-s
-3.378066,-5.626498,0.427238,0.218044,-0.595364,-2.748436,1.476791,1.070243,0.845833,0.684727,1.099911,-1.369178,-0.557995,0.792813,0.735323,-0.016791,-0.312642,-0.103056,0.951289,-0.172727,0.012689,0.183751,0.656807,-0.534712,0.036088,0.007113,0.151648,t-CS-s
-2.699169,-5.282024,0.736217,0.624154,-0.205121,-2.693197,1.456339,1.209239,0.740422,0.451771,1.243177,-0.62081,-0.231078,0.473402,0.664576,-0.257665,-0.010303,-0.31859,0.437275,0.024614,-0.027492,0.229257,0.178804,-0.776559,-0.320422,0.481873,-0.204315,t-CS-s
-5.84124,-4.09003,0.301532,-0.848044,-0.881588,-3.118007,0.900477,1.456711,0.946519,0.892184,1.110015,-0.88633,-0.444297,0.123591,0.076301,0.327716,-0.13959,0.097224,0.545683,-0.768579,-0.115092,0.1057,0.53046,-0.785832,-0.677394,0.228827,-0.511455,t-CS-s
-4.374433,-4.044943,1.113974,-0.566049,-0.609725,-2.949634,1.086686,1.126171,0.783351,0.393927,0.967977,-0.655033,-0.536463,0.429245,0.208497,0.056974,-0.079809,-0.197342,0.596359,-0.64245,-0.265516,0.124134,0.077201,-0.319122,-0.514537,0.25179,0.007453,t-CS-s
-3.123453,-4.006455,2.145867,0.086144,0.112714,-2.927124,1.0303,1.408152,0.876758,0.238769,1.487808,-0.551738,0.015067,0.40518,0.381554,-0.32457,0.044974,-0.3065,0.579514,-0.147902,0.038222,-0.018246,0.32462,-0.577264,-0.460752,0.262605,-0.087052,t-CS-s
-5.807162,-3.174223,0.921787,-0.987696,-1.090709,-3.521766,0.968296,1.257971,0.62983,0.672385,0.922401,-1.004414,-0.412118,-0.085386,-0.142526,-0.046169,-0.155965,0.11093,0.11135,-0.934707,0.079446,0.224424,0.733621,-0.726539,-0.601807,0.179374,-0.454089,t-CS-s
-4.003929,-3.23768,1.702974,-1.098473,-0.700122,-3.628802,0.988654,1.224505,0.671927,0.516329,1.057507,-0.976275,-0.795302,0.070695,0.121587,-0.116686,-0.324648,-0.195712,0.409968,-0.774161,0.082715,0.329426,0.284259,-0.31749,-0.482307,0.427682,-0.217252,t-CS-s
-5.5869,-3.414245,1.760253,-0.42467,-0.522292,-3.079998,0.662122,1.339507,0.471973,0.526251,1.200334,-0.622651,-0.466126,0.175184,-0.086631,-0.113533,0.03515,-0.441416,-0.106071,-0.674912,0.187193,0.62985,0.268221,-0.437324,-1.132937,0.49946,-0.1842,t-CS-s
1.166863,-6.267423,-2.730883,4.199274,-2.612216,0.044029,0.105252,0.307266,-0.236859,0.562288,1.4604,-0.231992,-1.090859,0.467156,-1.161701,0.652336,0.222238,-1.113947,0.227515,-1.023447,0.735116,-0.104636,1.287294,1.150541,-0.251662,0.692037,0.178946,t-CS-s
1.400122,-5.99724,-2.868669,4.257084,-2.975671,-0.161678,0.11284,0.134663,-0.367796,0.916928,1.475063,-0.389636,-1.019328,0.524117,-1.078388,0.64637,0.062059,-0.703254,-0.009684,-1.074689,0.960285,-0.238632,1.481137,1.066406,-0.06105,0.483469,0.159519,t-CS-s
1.400133,-5.823481,-3.41684,3.920336,-3.254918,-0.160273,0.210629,0.059651,-0.68263,0.999382,1.433706,-0.144711,-0.817241,0.871704,-1.112864,0.879964,-0.41475,-0.452275,-0.37692,-1.129501,1.293264,-0.092028,1.221966,0.679169,0.02884,0.669607,0.11656,t-CS-s
-1.599349,-4.950441,-1.600629,3.468397,-1.400478,-0.259216,-0.066444,0.937104,-0.59571,0.636448,1.647199,0.725314,-0.364303,0.86316,-0.679807,0.646751,-0.111738,-0.968096,-0.565627,-0.644587,0.562711,-0.34567,1.153134,0.546915,-0.127173,0.253096,0.12301,t-CS-s
-1.904837,-4.471036,-1.836638,3.400888,-2.264922,-0.38342,-0.500108,0.486982,-0.291645,0.74544,1.289701,0.055006,-0.784464,0.732634,-0.953516,0.50443,-0.269896,-0.662419,-0.494456,-0.8119,0.225241,-0.450208,1.422569,0.860374,0.133308,0.212579,0.120391,t-CS-s
-2.085173,-4.388636,-1.807736,3.470375,-2.245155,-0.386657,-0.345209,0.284311,-0.394832,0.914632,1.371276,0.190648,-0.693711,1.021207,-0.81617,0.468539,-0.392633,-0.806215,-0.927449,-0.807832,0.407169,-0.552261,1.41215,0.887741,0.197607,0.308103,-0.042368,t-CS-s
-4.295659,-3.798278,0.153609,3.444952,-1.030738,-0.443712,-0.283772,0.853344,-0.438905,0.539914,1.753529,0.551615,-0.632603,0.641802,-0.473825,0.618199,0.087791,-1.218222,-0.542419,-0.77405,0.120534,-0.82776,0.824125,0.874386,0.081098,0.299915,0.252428,t-CS-s
-4.199032,-3.574684,-0.105801,3.099276,-1.597423,-0.632468,-0.486816,0.532489,-0.509873,0.831893,1.246466,0.162424,-0.438322,0.604771,-0.662434,0.452316,-0.388022,-0.616201,-0.273125,-0.646039,0.06555,-0.929133,0.972828,0.850829,0.202099,0.142254,0.270418,t-CS-s
-3.082675,-3.248367,0.111667,2.796036,-1.899028,-0.889935,-0.213347,0.226119,-0.860139,0.905968,1.413312,0.271565,-0.523946,0.999071,-0.721414,0.3715,-0.337945,-0.563079,-0.888979,-0.765759,0.444935,-0.946548,0.828898,0.637149,0.686835,0.057093,0.289972,t-CS-s
-8.08656,-2.779756,4.873972,5.099607,1.278108,0.385636,-0.099291,2.925784,-0.609545,0.178375,2.471803,0.437401,-0.422226,-0.229255,-1.081969,-0.704445,0.453886,-1.813766,-1.234063,0.254736,-0.492995,-0.65871,0.224441,0.421828,0.067025,0.27368,-0.430617,t-CS-s
-8.421028,-2.715418,4.105424,4.850048,0.193584,0.323446,-0.006965,2.52262,-0.750742,0.61047,2.222908,-0.282974,-0.181021,-0.571101,-1.183713,-0.103556,0.242168,-1.095049,-0.911649,-0.158397,-0.164587,-0.787525,0.731779,-0.327724,0.051179,0.444245,-0.791319,t-CS-s
-7.205488,-2.225012,4.337041,4.081795,-1.191814,0.102673,-0.368092,2.06933,-0.686741,0.597208,1.771005,-0.320526,-0.849701,-0.689857,-1.31318,-0.053697,-0.218926,-0.76448,-0.899513,-0.330223,-0.095829,-1.497533,0.445568,-0.198518,0.789342,0.687162,-1.152248,t-CS-s
-6.984949,-1.273931,1.893178,3.256137,-1.405702,-0.699219,-0.454454,0.510833,-1.215878,0.512517,2.014681,0.758924,0.010768,0.656453,-0.567403,0.011196,0.202945,-0.623108,-1.042632,-1.081491,0.129155,-0.899592,0.631639,0.03853,-0.330618,0.440598,0.271349,t-CS-s
-6.614544,-0.983529,1.359367,2.66548,-2.394525,-0.746651,-0.4275,-0.156666,-1.582303,0.308843,1.917729,0.122361,-0.025472,0.379658,-0.632139,0.132677,-0.076225,-0.215531,-0.520097,-1.063045,0.389578,-0.895074,0.368886,-0.203256,0.051163,-0.017653,0.269358,t-CS-s
-6.972896,-0.912586,1.669505,2.357623,-3.458946,-0.684589,-0.840654,0.061392,-1.089743,0.872291,1.240005,-0.075434,-0.282084,0.335601,-0.746752,-0.001621,0.139748,0.404378,-0.504322,-1.293261,0.251842,-1.645264,0.163571,0.25738,0.375429,0.227591,0.424399,t-CS-s
7.593201,-5.404251,-2.953343,-0.635333,-2.90906,0.427922,-1.010089,1.069762,-2.057679,-0.099198,0.622204,-0.815761,0.417484,0.119147,-2.914084,0.006832,1.607374,-0.148517,0.104191,-0.476243,-0.515542,1.353531,1.197555,-0.039638,-0.203466,-0.242395,-0.166501,t-CS-s
8.179668,-5.414068,-1.875343,0.304622,-2.074891,0.384192,-0.551769,1.217796,-1.869871,-0.209929,0.862979,-0.18764,0.021708,0.031557,-3.129904,0.177519,1.718559,-0.291497,0.008607,-0.178766,-0.639415,1.232315,1.067608,0.030486,0.123354,-0.009312,0.057703,t-CS-s
7.148486,-5.350417,-1.507258,0.727502,-1.269858,0.869984,-0.939378,1.648441,-2.069488,-0.517775,0.818984,0.09793,0.112171,-0.187929,-3.069542,-0.081609,2.207796,-0.458539,0.222499,0.134952,-0.545524,1.287255,0.652644,0.111863,-0.170371,0.027403,0.075221,t-CS-s
3.690833,-5.014518,-2.065128,-0.788163,-0.967882,0.585441,-1.496578,1.171539,-1.422794,0.74686,0.598253,-0.326642,0.576671,1.102493,-2.199315,-0.198662,1.067927,-0.533811,-0.430687,-0.095784,-0.660303,0.610962,0.817606,-0.149006,0.503489,-0.139181,-0.19937,t-CS-s
3.847123,-5.013889,-1.047223,-0.191441,-0.433685,0.170952,-0.971074,1.46444,-1.35991,0.757201,0.189464,0.009631,0.298161,0.803369,-2.182105,-0.13469,1.014061,-0.83724,-0.374218,-0.256013,-0.613468,0.686139,0.791244,-0.286395,0.869763,0.431343,0.532364,t-CS-s
