@relation 'biodegradation-weka.filters.unsupervised.attribute.Remove-R15-weka.filters.unsupervised.attribute.Remove-R11,22-weka.filters.unsupervised.attribute.Remove-R2-weka.filters.unsupervised.attribute.Remove-R3,14,21'

@attribute x1 numeric
@attribute x3 numeric
@attribute x5 numeric
@attribute x6 numeric
@attribute x7 numeric
@attribute x8 numeric
@attribute x9 numeric
@attribute x10 numeric
@attribute x12 numeric
@attribute x13 numeric
@attribute x14 numeric
@attribute x16 numeric
@attribute x18 numeric
@attribute x19 numeric
@attribute x20 numeric
@attribute x21 numeric
@attribute x22 numeric
@attribute x24 numeric
@attribute class {RB,NRB}

@data
5.979,37.5,4,6,-3.631,4.672,1.621,11.98,1.033,1.162,1.152,2.508,24.703,7.425,6,3,3.867,2,NRB
5.369,32.4,5,6,0,4.22,1.315,11.166,1.044,1.134,1.236,2.374,45.922,4.369,2,6,4.714,4,NRB
4.856,40.9,3,0,-0.991,3.613,1.662,10.15,1.033,1.12,1.234,2.281,10.2,2.83,0,1,3.904,0,NRB
5.395,40,2,0,0,4.144,1.006,11.361,0.982,1.119,1.301,2.449,0,3.714,0,2,4.055,0,NRB
4.849,39.3,1,2,0,3.442,1.546,10.067,0.986,1.129,1.246,2.278,10.413,2.303,4,0,3.682,1,NRB
5.268,57.1,0,4,0,4.005,1.197,10.51,1.099,1.085,1.399,2.439,0,1.098,2,0,4.262,2,NRB
5.313,35,2,2,0,3.484,1.16,10.388,1.018,1.125,1.27,2.311,21.444,1.833,1,2,4.725,1,NRB
5.38,33.3,5,2,0,3.739,1.197,10.666,1.07,1.129,1.221,2.389,42.164,1.962,2,1,4.74,1,NRB
4.876,42.9,0,10,0.401,3.793,0.662,10.516,0.985,1.126,1.289,2.298,0,4.008,4,3,3.742,3,NRB
4.795,38.5,2,1,-0.44,3.464,1.662,10.144,1.002,1.131,1.237,2.278,10.87,2.609,0,1,3.724,1,NRB
4.814,33.3,0,0,0,5.219,0.76,10.54,0.999,1.112,1.452,2.247,0,1.366,0,0,6.918,0,NRB
4.821,36.4,2,0,0,3.183,0,10.081,0.998,1.132,1.147,2.487,0,1.669,0,0,3.552,0,NRB
5.256,37.5,1,0,1.509,3.163,0.861,10.335,0.98,1.13,1.277,2.327,11.013,1.037,0,0,3.597,0,NRB
5.105,35.6,7,0,-3.756,4.024,1.009,10.889,1.022,1.134,1.153,2.381,46.833,4.315,0,2,3.644,0,NRB
5.312,38.5,4,0,0,4.151,1.773,10.862,0.993,1.123,1.258,2.351,13.18,3.749,0,0,4.432,0,NRB
5.718,45.7,0,0,0.951,4.802,1.11,11.097,0.977,1.09,1.471,2.527,0,1.942,0,0,10.349,1,NRB
5.301,33.3,4,0,-0.331,4.046,2.058,10.721,1.011,1.115,1.309,2.36,12.071,2.598,0,0,4.824,0,NRB
5.446,40,4,2,0,4.116,1.197,10.882,1.018,1.111,1.308,2.397,21.296,3.431,2,0,4.719,1,NRB
4.65,42.3,1,0,0,3.361,1.758,9.82,0.981,1.12,1.276,2.224,10.332,2.705,0,0,3.652,0,NRB
5.236,46.2,1,0,0,3.967,0.799,10.434,1.123,1.09,1.352,2.414,0,0.873,0,1,4.295,0,NRB
5.188,40,1,0,0,5.069,1.781,10.7,1.026,1.093,1.461,2.35,0,3.228,0,0,6.914,0,NRB
4.985,38.7,1,0,1.982,3.408,0.569,10.158,0.977,1.127,1.236,2.327,11.653,2.096,0,0,3.547,0,NRB
5.512,40.4,4,0,0,4.013,1.555,10.927,0.998,1.124,1.227,2.426,0,4.054,0,2,3.787,0,NRB
5.349,49.2,1,0,0,4.332,0.541,11.225,0.977,1.106,1.312,2.5,0,2.737,0,1,3.882,0,NRB
5.535,41.2,2,0,0,5.587,1.707,11.349,1.017,1.097,1.429,2.484,0,4.711,0,0,6.912,0,NRB
5.131,50,3,0,-0.688,3.829,1.126,10.558,1.009,1.104,1.269,2.384,23.875,2.895,0,0,3.833,0,NRB
5.095,34.9,4,1,-0.437,3.866,0.737,10.802,1.003,1.137,1.207,2.383,34.836,3.664,2,2,3.58,1,NRB
5.993,42.9,0,0,0.765,4.84,0.692,12.114,1.059,1.103,1.366,2.804,0,2.191,0,0,4.416,0,NRB
5.775,36.7,2,4,0.232,4.057,1.81,11.419,0.98,1.133,1.234,2.678,26.695,3.151,3,0,3.855,1,NRB
5.029,46.2,0,3,0,3.479,1.139,10.174,0.977,1.115,1.312,2.369,0,1.808,3,1,3.875,1,NRB
5.092,41.9,0,0,0,3.418,0.985,10.296,0.966,1.121,1.293,2.387,0,1.554,0,0,3.696,0,NRB
5.493,38.5,0,0,1.531,3.145,0.853,10.592,0.964,1.128,1.288,2.53,0,0.818,0,0,3.662,0,NRB
5.352,58.3,2,0,-0.321,3.898,0.682,10.784,1.021,1.084,1.327,2.518,24.433,1.322,0,0,4.041,0,NRB
5.416,51.9,3,3,-0.735,4.305,0.73,10.964,1.031,1.097,1.309,2.551,24.769,1.407,2,3,6.88,1,NRB
5.352,56,3,0,-0.514,3.807,0.682,10.784,1.021,1.092,1.291,2.518,24.305,1.322,0,1,3.968,0,NRB
5.386,60,2,0,-0.132,3.973,0.548,10.964,1.002,1.083,1.336,2.548,25.26,1.599,0,0,4.029,0,NRB
5.418,54.5,0,0,0,5.692,0.72,11.151,1.078,1.022,1.617,2.532,0,2.359,0,0,6.991,0,NRB
4.992,46.2,0,4,0,3.896,0.75,10.568,1.01,1.114,1.323,2.368,0,2.478,4,4,3.989,2,NRB
4.89,46.3,0,2,0,3.88,1.745,10.484,0.974,1.113,1.311,2.33,0,4.222,1,0,3.779,1,NRB
4.893,48.4,0,0,0,3.603,0.648,10.32,0.97,1.107,1.334,2.312,0,2.866,0,0,3.728,0,NRB
4.644,31.8,1,4,0.135,3.937,4.12,10.222,0.973,1.144,1.175,2.306,11.381,9.52,1,1,3.532,2,NRB
4.303,41.7,0,0,0,2.938,0.862,9.067,0.977,1.097,1.439,2.115,0,0.956,0,0,4.069,0,NRB
4.802,46.7,0,2,0.848,3.501,0.664,10.012,1.001,1.078,1.428,2.364,0,1.146,2,1,4.177,1,NRB
4.802,50,0,4,0,4.212,0,10.767,1.006,1.069,1.455,2.406,0,4.164,4,0,4.462,2,NRB
5.199,46.4,1,12,0,3.826,0.604,10.853,1.006,1.12,1.301,2.726,0,2.47,10,1,4.403,3,NRB
4.414,42.9,0,1,0,2.868,0.802,9.183,0.982,1.125,1.295,2.101,0,0.975,3,0,3.579,1,NRB
4.414,42.9,0,2,0,2.868,0.802,9.183,0.982,1.125,1.298,2.101,0,0.975,2,0,3.573,1,NRB
4.414,45.5,0,1,0,3.11,0.802,9.183,1.018,1.116,1.323,2.101,0,0.975,2,0,3.867,1,NRB
4.499,50,0,4,0,3.059,1.125,9.311,1.007,1.118,1.315,2.136,0,1.481,3,0,3.653,2,NRB
4.414,30,0,1,0,2.736,0.802,9.183,0.97,1.149,1.178,2.101,0,0.975,2,0,3.178,1,NRB
4.861,52.9,0,3,0,3.268,0,9.863,0.985,1.103,1.338,2.303,0,1.047,3,0,3.842,1,NRB
5.325,40,1,3,1.306,3.647,1.25,10.764,0.982,1.127,1.265,2.447,0,1.996,5,1,3.826,1,NRB
4.599,26.7,2,0,0,3.676,0,10.013,1.007,1.139,1.215,2.211,0,3.499,4,0,4.125,2,NRB
4,25,0,0,0,2.605,0,8.623,0.984,1.166,1.107,2,0,0.667,4,2,3.061,2,NRB
4.93,39.1,0,11,0,3.584,0.673,10.289,1.012,1.144,1.242,2.334,0,2.214,2,4,3.835,5,NRB
5.286,36.4,3,12,-1.986,3.805,1.622,10.617,1.018,1.14,1.224,2.458,35.814,1.615,3,0,3.789,3,NRB
5.022,44.7,4,22,-2.162,4.825,0.795,11.593,1.014,1.12,1.291,2.393,49.914,8.322,18,2,4.006,6,NRB
5.067,51.2,4,4,-1.375,4.252,0.584,11.145,1.02,1.105,1.286,2.419,46.841,4.947,8,0,3.833,2,NRB
5.31,37.5,3,8,-0.278,4.14,1.251,11.115,1.02,1.131,1.26,2.473,12.059,3.069,6,0,4.063,2,NRB
5.302,31,3,1,0,4.172,1.928,10.762,1.045,1.121,1.316,2.377,0,2.989,2,0,4.701,1,NRB
4.596,30.4,0,1,0,2.867,0.875,9.54,0.969,1.148,1.2,2.175,0,1.069,4,1,3.247,1,NRB
4.799,28,0,11,0,3.579,1.604,10.026,1.015,1.164,1.211,2.283,0,2.211,2,2,3.949,5,NRB
4.816,28.6,0,11,0,3.637,1.59,10.18,1.009,1.161,1.221,2.294,0,2.457,3,2,3.951,5,NRB
5.219,39.6,3,0,2.753,3.964,1.362,11.07,0.989,1.126,1.257,2.616,24.463,4.097,0,0,3.791,0,NRB
5.065,40.6,1,4,0.036,3.587,1.938,10.289,0.984,1.126,1.276,2.337,11.766,2.563,4,0,3.728,1,NRB
5.216,38.8,4,3,1.53,4.066,1.092,11.197,1,1.129,1.225,2.613,37.047,4.681,2,0,3.848,1,NRB
4.992,43.8,0,6,0,3.677,0.75,10.568,0.981,1.122,1.298,2.368,0,2.478,4,4,3.822,2,NRB
4.85,46.4,1,6,-0.374,4.117,0.697,10.609,1.033,1.111,1.318,2.299,11.732,4.266,4,2,4.051,2,NRB
4.593,38.9,1,3,-0.536,3.232,1.461,9.665,1.01,1.136,1.231,2.175,10.28,2.298,2,3,3.601,2,NRB
5.014,57.1,1,0,0,3.556,0,10.384,0.993,1.089,1.356,2.469,0,1.305,0,0,4.066,0,NRB
3.932,40,0,0,0,3.303,2.585,9.11,0.965,1.125,1.304,1.942,0,4.891,0,0,3.244,0,NRB
3,20,0,0,0,2.771,0.918,6.594,1.083,1.144,1.306,1.414,0,1.333,0,0,3.813,0,NRB
3,20,0,0,0,3.572,0.918,6.594,1.064,1.123,1.439,1.414,0,1.333,0,0,6.87,0,NRB
3.618,27.3,0,0,0,4.081,1.522,7.853,0.999,1.122,1.43,1.732,0,2.094,0,0,6.873,0,NRB
3.732,28.6,0,0,0,3.09,1.585,8.16,1.005,1.14,1.258,1.802,0,2.488,0,0,3.578,0,NRB
3.732,29.4,0,0,0,3.605,1.585,8.16,0.972,1.137,1.297,1.802,0,2.488,0,0,6.866,0,NRB
3.932,31.3,0,0,0,4.294,2.585,9.11,0.974,1.133,1.306,1.942,0,4.891,0,0,6.867,0,NRB
5.303,29.4,0,0,0,4.758,1.392,10.053,1.013,1.109,1.461,2.236,0,1.164,0,0,6.89,0,NRB
5.646,25,0,0,0,3.647,0.811,10.505,1.246,1.213,1.216,2.303,0,1.411,0,0,4.281,0,NRB
4.562,33.3,0,0,-0.198,3.486,0.918,9.184,1.177,1.101,1.384,2,0,1.521,0,0,4.265,0,NRB
4.947,40,0,0,-0.481,3.939,1.371,9.956,1.159,1.091,1.396,2.214,0,2.232,0,0,4.288,0,NRB
5.13,30,1,0,0,3.061,1.761,10.106,0.972,1.145,1.2,2.175,0,2.729,0,1,3.292,0,NRB
5.311,29,2,0,0,3.168,1.823,10.13,0.984,1.147,1.137,2.255,0,2.301,0,2,3.316,0,NRB
5.236,25,3,0,0,2.906,1.406,9.967,1.014,1.156,1.063,2.189,0,1.309,0,3,3.306,0,NRB
5.303,23.8,4,0,0,3.037,1.392,10.053,1.029,1.159,1.044,2.236,0,1.164,0,4,3.331,0,NRB
6.177,29.2,1,0,0,4.01,1.617,11.591,1.231,1.317,0.908,2.605,0,2.885,0,1,3.896,0,NRB
4.362,23.8,2,0,0,2.882,1.906,9.059,1.003,1.162,1.1,2,0,2.524,2,2,3.13,1,NRB
4.347,31,2,0,-0.082,3.192,2.3,9.338,0.986,1.143,1.167,2.011,10.622,4.098,0,0,3.357,0,NRB
4.471,32.3,1,0,0,3.169,2.231,9.373,0.973,1.141,1.193,2.074,0,3.015,0,0,3.178,0,NRB
4.243,31.3,4,0,0,3.474,0,9.8,1.008,1.143,1.099,2.24,0,5.475,0,0,3.347,0,NRB
3.902,27.3,2,0,0,3.437,2.322,8.881,1.022,1.146,1.168,1.919,0,4.086,0,0,3.553,0,NRB
3.98,31.3,0,0,0,3.955,3.459,9.814,0.964,1.134,1.254,1.981,0,8.931,0,0,4.047,0,NRB
5.197,30.4,2,0,0.168,3.027,1.436,10.091,0.993,1.145,1.177,2.194,10.538,2.176,0,0,3.434,0,NRB
4.17,25,1,0,0,2.488,0.971,8.597,1.007,1.163,1.161,1.848,9.431,1.542,0,0,3.232,1,NRB
5.334,36,6,0,-0.95,4.052,2.273,10.952,1.009,1.133,1.204,2.328,34.898,3.178,0,0,3.593,0,NRB
4.236,31.4,1,1,-0.155,3.64,3.128,9.766,0.972,1.144,1.192,1.991,10.523,7.244,1,2,3.309,1,NRB
4.724,34.9,3,0,-0.779,4.016,3.711,10.425,0.98,1.135,1.212,2.31,22.241,9.474,0,0,3.637,0,NRB
5.332,36.6,6,0,-1.839,3.932,2.396,10.694,1.02,1.132,1.184,2.315,33.525,2.891,0,0,3.527,0,NRB
5.332,35.9,7,0,-2.172,3.942,2.396,10.694,1.032,1.133,1.169,2.315,33.28,2.891,0,1,3.529,0,NRB
5.145,33.3,2,0,0.113,3.159,1.371,10.236,0.993,1.139,1.22,2.205,10.837,2.499,0,0,3.578,0,NRB
4.414,28.6,2,0,-0.741,3.059,1.379,9.222,1.037,1.145,1.195,2,9.797,2.133,0,0,3.822,0,NRB
5.262,25,2,0,-1.461,3.438,0.863,10.026,1.174,1.135,1.244,2.175,9.625,1.435,0,1,4.263,0,NRB
5.35,29.4,4,0,-0.443,3.468,1.975,10.725,1.004,1.147,1.132,2.288,11.395,3.488,0,2,3.56,0,NRB
5.342,32.3,8,0,-1.429,5.191,4.189,11.504,0.979,1.135,1.218,2.338,53.149,7.261,0,0,3.663,0,NRB
5.291,32,3,0,-0.561,3.262,1.686,10.308,1.007,1.141,1.185,2.244,21.759,2.733,0,0,3.567,0,NRB
4,20,1,0,0,2.615,0.811,8.318,1.005,1.138,1.288,1.732,9.556,1,0,0,4.218,0,NRB
5.103,28.6,4,0,-0.806,3.329,1.792,10.281,1.014,1.149,1.135,2.165,10.731,3.506,0,0,3.496,0,NRB
4.343,23.5,0,2,1.101,3.126,1.5,9.309,1.002,1.157,1.25,2,0,2.682,4,3,3.859,3,NRB
4.414,9.1,2,0,-0.662,2.946,1.379,9.222,1.097,1.219,1.074,2,18.567,2.133,1,4,3.689,4,NRB
4.17,20,0,0,0.532,2.959,0.971,8.597,1.002,1.117,1.408,1.848,0,1.542,0,1,4.016,1,NRB
5.262,23.1,4,0,0,3.907,2.217,10.2,1.051,1.143,1.207,2.25,11.647,2.369,0,0,4.416,0,NRB
5.284,26.3,6,0,-1.009,4.028,2.187,10.651,1.024,1.131,1.244,2.314,23.28,2.965,0,0,4.823,0,NRB
5.192,28.6,4,0,0,3.904,2.797,10.588,0.986,1.143,1.181,2.242,11.913,5.313,0,1,4.433,0,NRB
5.646,26.7,1,0,0,3.465,0.811,10.505,1.048,1.141,1.264,2.303,0,1.411,0,1,4.26,0,NRB
5.27,27.7,3,6,2.593,3.885,2.388,10.649,0.993,1.145,1.235,2.284,0,3.036,6,0,4.075,3,NRB
5.331,24.3,3,1,0,3.511,1.95,10.236,0.989,1.146,1.225,2.292,0,2.105,1,2,4.023,1,NRB
5.303,26.3,2,0,0,4.229,1.392,10.053,1.022,1.136,1.25,2.236,0,1.164,0,2,6.874,0,NRB
4.461,25,2,0,0,2.988,1.891,9.202,0.998,1.159,1.101,2.053,0,2.244,3,2,3.155,1,NRB
5.098,27.3,2,0,0,2.876,1.5,9.872,0.993,1.151,1.122,2.112,0,2.472,0,1,3.304,0,NRB
5.384,28.6,2,0,0,3.094,1.371,10.315,0.986,1.148,1.138,2.288,0,1.985,0,2,3.426,0,NRB
5.102,28.6,3,0,-0.426,3.054,1.436,10.05,1.014,1.149,1.138,2.136,10.143,2.695,0,0,3.446,0,NRB
5.351,31.2,2,0,0.15,4.697,3.066,10.673,0.969,1.136,1.294,2.328,12.585,6.801,0,0,10.323,0,NRB
5.311,24.4,3,11,0.953,3.766,2.1,10.646,0.993,1.152,1.239,2.267,0,4.692,1,0,4.029,3,NRB
5.365,40.7,0,0,0,3.245,1.455,10.315,0.966,1.123,1.279,2.315,0,1.897,0,0,3.641,0,NRB
4.923,46.7,2,0,-0.995,3.413,1.185,9.911,1.042,1.107,1.268,2.267,10.337,1.563,0,1,3.933,0,NRB
4.745,40,0,7,0,3.937,1.936,10.509,0.974,1.128,1.269,2.283,0,5.249,8,2,3.689,2,NRB
4.732,41.2,0,3,0,2.984,0.875,9.579,0.979,1.127,1.287,2.194,0,0.854,2,2,3.648,1,NRB
4.562,41.2,0,2,0,2.984,0.875,9.54,0.979,1.127,1.282,2.17,0,1.14,2,2,3.627,1,NRB
4.835,40.7,2,4,-0.386,3.547,1.876,10.186,1.002,1.126,1.261,2.263,21.912,3.249,3,1,3.681,1,NRB
4.843,40.9,1,3,-0.043,3.715,1.662,10.166,1.022,1.121,1.285,2.283,10.99,2.652,3,1,4.05,1,NRB
4.883,40,2,4,-0.383,3.607,1.831,10.332,0.998,1.127,1.264,2.297,22.051,3.288,3,1,3.726,1,NRB
4.522,36,0,2,0,3.253,1.887,9.535,0.98,1.14,1.231,2.157,0,3.141,3,3,3.555,2,NRB
5.006,33.3,4,6,0,3.583,1.23,10.309,1.083,1.153,1.194,2.338,41.057,1.873,6,2,3.938,3,NRB
5.386,33.3,4,8,0,4.091,1.708,11.059,1.057,1.171,1.142,2.479,44.711,2.168,8,0,4.004,3,NRB
4.732,42.9,2,2,0,3.193,1.187,9.642,1.037,1.125,1.241,2.194,20.013,1.659,2,0,3.813,1,NRB
5.029,42.9,2,2,0,3.647,1.16,10.122,1.084,1.117,1.297,2.318,20.473,1.572,2,0,4.106,1,NRB
4.965,42.9,2,2,0,3.647,1.16,10.099,1.084,1.117,1.295,2.305,20.473,1.553,2,0,4.054,1,NRB
4.675,52.2,1,0,0,3.495,0,9.971,0.989,1.099,1.306,2.236,0,2.829,0,0,3.664,0,NRB
4.562,40,1,2,0,3.011,0.875,9.54,1.005,1.13,1.226,2.17,0,1.14,2,3,3.639,1,NRB
4.687,38.5,2,2,-0.066,3.459,1.604,10.007,1.002,1.131,1.229,2.242,10.681,2.731,3,1,3.666,1,NRB
4.77,40,3,2,0,3.299,1.185,9.882,1.057,1.13,1.212,2.236,20.072,1.74,2,1,3.834,1,NRB
5.163,31.6,7,6,0,3.817,1.225,10.607,1.137,1.156,1.167,2.411,62.168,1.526,6,1,4.018,3,NRB
4.807,46.2,1,0,0,3.462,0.881,9.833,1.048,1.103,1.321,2.246,0,1.06,0,1,3.999,0,NRB
5.019,37.5,4,3,-0.627,3.891,1.886,10.548,1.029,1.131,1.23,2.366,22.352,3.188,3,1,3.96,1,NRB
5.119,46.2,1,0,0,3.825,0.832,10.265,1.098,1.095,1.344,2.365,0,0.952,0,1,4.216,0,NRB
5.26,37.5,2,0,-0.416,4.387,2.929,10.814,1.013,1.124,1.281,2.438,11.973,6.971,0,0,4.295,0,NRB
4.783,50,1,0,0,3.319,1.187,9.668,1.022,1.1,1.321,2.222,10.143,1.358,0,0,3.911,0,NRB
4.543,47.6,1,0,0.078,3.315,1.705,9.722,0.988,1.109,1.296,2.166,10.53,2.905,0,0,3.611,0,NRB
5.072,35.4,4,0,-0.862,4.429,3.61,10.833,0.978,1.134,1.212,2.351,25.194,10.844,0,0,3.794,0,NRB
5.315,40.7,2,0,-0.875,3.461,1.23,10.548,0.994,1.123,1.243,2.334,10.562,2.215,0,1,3.743,0,NRB
5.107,39.3,3,0,-0.472,3.533,1.876,10.447,1.006,1.126,1.217,2.248,11.344,3.439,0,0,3.678,0,NRB
4.882,41.2,4,2,-1.168,3.483,1.258,10.136,1.069,1.127,1.199,2.288,30.73,2.011,2,1,3.857,1,NRB
5.489,35,3,0,-0.117,4.423,3.682,11.345,0.974,1.135,1.225,2.466,12.336,11.779,0,1,3.854,0,NRB
4.828,57.1,0,4,0,3.292,1.261,9.749,1.006,1.101,1.35,2.247,0,1.436,2,0,3.761,2,NRB
4.914,40.5,3,6,-0.173,3.986,1.426,10.632,1.003,1.128,1.232,2.328,12.142,4.181,7,3,3.733,2,NRB
4,33.3,0,0,0,3.22,0,9.314,0.961,1.138,1.205,2,0,1.244,0,0,3.009,0,NRB
4.732,42.9,0,0,0,3.549,1.187,9.642,1.011,1.091,1.421,2.194,0,1.659,0,0,4.523,0,NRB
4.733,37.9,3,0,0,4.248,2.513,10.593,0.981,1.125,1.261,2.259,0,7.746,0,0,3.999,0,NRB
5.272,36,3,2,0,3.817,1.754,10.523,1.022,1.114,1.321,2.307,0,2.952,1,0,4.702,1,NRB
4.872,36,2,4,-0.121,3.472,1.508,10.166,1.011,1.14,1.215,2.296,10.696,2.373,5,3,3.736,2,NRB
5.096,52.2,1,0,0,5.261,0.749,10.806,1.049,1.058,1.513,2.396,0,3.141,0,0,6.954,0,NRB
4.782,40,2,2,-0.896,3.324,1.273,9.947,1.015,1.129,1.215,2.251,10.38,1.951,2,2,3.708,1,NRB
4.892,36.7,3,1,-0.505,3.598,1.805,10.235,1.009,1.134,1.205,2.295,11.03,2.809,0,1,3.712,1,NRB
5.451,42.4,2,0,0,4.191,1.113,10.865,1.013,1.099,1.36,2.409,0,3.05,0,0,4.72,0,NRB
5.106,47.1,0,0,0,3.656,1,10.411,0.969,1.11,1.311,2.384,0,2.266,0,0,3.798,0,NRB
4.928,45,0,0,0,3.753,0,10.506,0.968,1.114,1.29,2.348,0,3.091,0,0,3.685,0,NRB
5.075,48.3,3,0,-0.203,3.768,0.922,10.518,1.01,1.108,1.263,2.369,12.066,2.847,0,1,3.827,0,NRB
5.459,41.7,3,2,0,3.784,1.029,10.764,1.029,1.113,1.28,2.462,22.286,1.583,2,3,4.748,1,NRB
5.35,40,4,2,0,3.843,1.024,10.837,1.041,1.117,1.254,2.442,21.854,1.865,2,4,4.738,1,NRB
5.35,40,4,2,0,3.843,1.024,10.837,1.041,1.117,1.251,2.443,21.831,1.871,2,4,4.738,1,NRB
5.161,46.4,5,0,-0.525,3.844,0.745,10.717,1.038,1.112,1.222,2.404,12.008,2.924,0,4,3.881,0,NRB
5.164,26.7,2,0,0,3.083,0.917,9.968,1.018,1.133,1.245,2.256,20.861,0.939,0,0,4.66,0,NRB
4.802,39.4,0,4,0,3.892,0,10.46,0.986,1.113,1.339,2.384,0,3.735,5,1,4.341,2,NRB
4.562,33.3,2,2,-0.603,3.052,0.875,9.54,1.062,1.153,1.166,2.17,20.392,1.14,4,2,3.587,2,NRB
5.062,26.3,6,27,0,4.146,1.975,10.792,1.021,1.162,1.137,2.404,0,2.398,0,0,3.83,6,NRB
4.807,26.3,0,4,1.008,3.352,0.881,9.833,0.994,1.131,1.334,2.246,0,1.06,0,0,4.094,2,NRB
5.092,51.5,2,4,-0.32,3.945,0.548,10.725,1.002,1.103,1.304,2.412,12.207,3.461,3,2,3.924,1,NRB
5.051,41.9,8,20,-2.695,5.032,0.964,11.786,1.032,1.124,1.265,2.399,50.918,9.592,18,2,4.016,6,NRB
3.618,44.4,1,0,0,2.593,0,8.412,1.011,1.116,1.332,2,0,0.579,0,0,3.526,0,NRB
5.389,41.7,3,3,0.144,3.772,1.506,10.698,1.029,1.113,1.278,2.504,23.066,2.22,2,0,4.757,1,NRB
5.318,36.4,3,0,0,3.7,0.985,10.545,1.02,1.107,1.317,2.402,0,1.511,0,0,4.706,0,NRB
5.306,36.2,6,11,-1.722,4.217,1.577,11.222,1.031,1.14,1.191,2.527,23.86,3.172,10,5,3.942,4,NRB
4.843,34.4,5,1,-0.929,3.729,2.297,10.299,1.029,1.139,1.153,2.268,10.307,4.371,0,3,3.681,1,NRB
3.618,27.3,0,0,0,3.679,1.522,7.853,1.008,1.131,1.338,1.732,0,2.094,0,0,6.866,0,NRB
3,25,0,0,0,3.426,0.918,6.594,0.985,1.136,1.383,1.414,0,1.333,0,0,6.867,0,NRB
5.051,30,6,2,-0.794,4.214,3.546,10.717,0.991,1.146,1.141,2.291,11.784,10.986,2,6,3.519,1,NRB
4.876,30,2,3,-0.608,3.21,1.193,10.053,1.02,1.154,1.174,2.336,21.357,1.586,3,2,3.631,2,NRB
4.953,40,2,3,0,3.351,1.273,9.975,1.015,1.129,1.241,2.288,20.772,1.602,2,0,3.853,1,NRB
5.418,54.5,0,0,0,4.608,0.72,11.151,1.121,1.069,1.413,2.532,0,2.359,0,0,4.361,0,NRB
3.802,30.4,0,0,0,2.661,1.95,8.394,0.96,1.144,1.195,1.848,0,2.885,0,0,2.881,0,RB
3,28.6,1,0,0,2.022,0,7.286,1.014,1.149,0.946,2,0,0.444,0,0,3.119,0,RB
4.414,46.7,0,0,0,2.853,0.802,9.183,0.969,1.111,1.323,2.101,0,0.975,0,0,3.549,0,RB
3.879,28.6,0,2,0,2.922,2.281,8.743,0.966,1.151,1.179,1.902,0,3.685,2,1,2.957,1,RB
5.175,34.5,1,0,1.296,3.211,1.859,10.165,0.975,1.136,1.224,2.175,0,3.341,0,1,3.401,0,RB
3.919,27.6,3,0,0,3.178,2.55,9.002,0.998,1.151,1.116,1.932,0,4.489,0,1,3.056,0,RB
3.618,30.8,1,0,0,2.452,1.522,7.853,0.989,1.144,1.189,1.732,9.405,2.094,0,0,3.058,0,RB
5.125,30,2,0,0.025,2.925,1.299,10.01,0.998,1.146,1.177,2.149,10.299,2.097,0,1,3.422,0,RB
4.404,30.4,4,0,-0.595,3.272,2.187,9.589,1.027,1.145,1.128,2.053,21.015,3.667,0,0,3.402,0,RB
4.56,33.3,4,0,-0.945,3.979,3.022,10.432,0.987,1.139,1.183,2.156,23.321,6.935,0,0,3.542,0,RB
4.383,31.6,3,0,-0.678,3.809,3.249,10.063,0.98,1.142,1.173,2.054,10.339,7.892,0,2,3.329,0,RB
3.975,33.3,0,1,0,3.74,3.322,9.707,0.965,1.14,1.228,1.978,0,8.122,1,0,3.24,1,RB
4.732,46.7,0,0,0,3.439,1.187,9.642,1.012,1.103,1.336,2.194,0,1.659,0,0,3.981,0,RB
4.783,41.2,2,0,0,3.118,1.187,9.668,1.011,1.122,1.216,2.222,0,1.358,0,1,3.674,0,RB
4.499,43.8,1,0,0,2.99,1.125,9.311,0.991,1.117,1.243,2.136,0,1.481,0,1,3.556,0,RB
4.896,40.9,3,0,0,3.404,1.299,10.027,1.018,1.123,1.219,2.301,10.378,1.541,0,0,3.744,0,RB
4.77,44.4,2,0,-0.875,3.239,1.185,9.882,1.011,1.116,1.248,2.236,10.312,1.74,0,1,3.704,0,RB
4.796,44.4,2,0,-0.872,3.239,1.185,9.882,1.011,1.116,1.248,2.243,10.353,1.686,0,1,3.71,0,RB
4.882,37.5,6,0,-1.14,3.8,2.123,10.361,1.036,1.13,1.161,2.305,22.748,3.779,0,2,3.755,0,RB
4.607,50,1,2,0,3.168,1.187,9.631,1.014,1.11,1.295,2.194,0,1.544,1,1,3.692,1,RB
5.313,36.8,3,0,0,3.493,1.16,10.388,1.031,1.116,1.257,2.311,20.999,1.833,0,1,4.735,0,RB
4.641,44.4,2,0,0,3.233,1.261,9.714,1.011,1.116,1.249,2.214,10.165,1.783,0,0,3.664,0,RB
4.928,34.2,3,0,0.171,3.606,2.125,10.295,0.992,1.137,1.199,2.36,22.913,3.3,0,0,3.538,0,RB
3.618,33.3,0,0,0,2.591,0,8.412,1.01,1.157,1.306,2,0,0.579,2,1,3.52,2,RB
4.414,41.7,1,1,0,2.899,0.802,9.183,1.016,1.128,1.239,2.101,0,0.975,2,1,3.589,1,RB
3.732,33.3,0,0,0,2.57,1.585,8.16,0.961,1.138,1.247,1.802,0,2.488,0,0,2.991,0,RB
4,27.3,0,0,0,3.494,0.811,8.318,0.979,1.137,1.386,1.732,0,1,0,0,6.874,0,RB
